User,Tweet,Left
@dlacalle,"('poner', 'beneficio', 'generar', 'españa', 'inventar', 'coste', 'contar', 'coste', 'fijo', 'e', 'impuesto', 'callar', 'nuclear', 'impuesto', 'y', 'hidráulica', 'callar', 'a', 'recaudar', 'millón', 'tarifa', 'estafa')",0
@dlacalle,"('poner', 'beneficio', 'eléctrica', 'generar', 'españa', 'inventar', 'coste', 'contar', 'coste', 'fijo', 'y', 'impuesto', 'callar', 'nuclear', 'impuesto', 'y', 'hidráulica', 'estafa')",0
@dlacalle,"('precisamente', 'falta', 'mercado', 'marginalista', 'y', 'ue', 'país', 'comisaria', 'energía', 'repetir', 'carta', 'adjunto', 'olvidar', 'apagón', 'y', 'ineficiencia', 'llamado', 'marco', 'ree')",0
@dlacalle,"('mercado', 'emergente', 'índice', 'manufacturero', 'contracción')",0
@dlacalle,"('relato', 'salario', 'mínimo', 'volver', 'vds', 'a', 'subir', 'impuesto', 'a', 'contratación', 'subir', 'base', 'mínimo', 'cotización', 'y', 'cuota', 'a', 'autónomo', 'paro', 'a', 'plazo', 'engaño', 'subida', 'smi', 'esconder', 'subida', 'impuesto', 'a', 'asalariado', 'y', 'autónomo')",0
@dlacalle,"('creador', 'luz', 'subir', 'euro', 'margen', 'subir', 'peaje', 'y', 'mayoría', 'a', 'pagar', 'impuesto', 'llegar', 'bajada', 'impuesto', 'ayuso', 'intervencionismo', 'pagar', 'y', 'euro', 'bolsillo', 'malo')",0
@dlacalle,"('factor', 'clave', 'aumento', 'desbocado', 'precio', 'luz', 'precio', 'derecho', 'impuesto', 'encubierto', 'recaudar', 'millón', 'euros', 'beneficio', 'caído', 'cielo', 'recaudar', 'mill', 'tarifa')",0
@dlacalle,"('ciudadano', 'volver', 'a', 'aliar', 'psoe', 'y', 'escorial', 'desbancar', 'pp')",0
@dlacalle,"('recordar', 'anuncio', 'subir', 'salario', 'mínimo', 'bajada', 'término', 'real')",0
@dlacalle,"('exacto', 'titularidad', 'eléctrica', 'y', 'olvidar', 'precio', 'disparado', 'impuesto', 'escondido', 'recaudar', 'millón', 'euros', 'venta', 'derecho', 'emisión')",0
@dlacalle,"('colombia', 'política', 'imponer', 'gustavo', 'petro', 'exactamente', 'implementar', 'peronismo', 'argentina', 'y', 'maduro', 'venezuela', 'y', 'dejar', 'a', 'país', 'rico', 'y', 'próspero', 'miseria', 'y', 'estanflación')",0
@dlacalle,"('subterfugio', 'subir', 'salario', 'mínimo', 'volver', 'vds', 'a', 'subir', 'impuesto', 'a', 'contratación', 'subir', 'base', 'mínimo', 'cotización', 'y', 'cuota', 'a', 'autónomo', 'engaño', 'subida', 'smi', 'esconder', 'subida', 'impuesto', 'y', 'cuota', 'a', 'asalariado', 'y', 'autónomo')",0
@dlacalle,"('recuperación', 'justo', 'sánchez', 'y', 'españa', 'endeudar él', 'millón', 'euros', 'terminar', 'nivel', 'paro', 'menor', 'salario', 'real', 'tasa', 'paro', 'y', 'déficit', 'eurozona')",0
@dlacalle,"('sistema', 'precio', 'enormemente', 'intervenido', 'diseño', 'gubernamental', 'tecnología', 'entrar', 'oferta', 'producir', 'y', 'prioridad', 'sistema', 'volátil', 'e', 'impredecible', 'decisión', 'gubernamental', 'fallo', 'mercado')",0
@dlacalle,"('colombia', 'improductivo', 'burocracia', 'multiplicar', 'señor', 'madu', 'petro')",0
@dlacalle,"('alcalde', 'demagogo', 'aparte', 'suministro', 'eléctrico', 'firmado', 'pago', 'deuda', 'y', 'suministro', 'eléctrico', 'contratado', 'a', 'precio', 'fijo', 'tercio', 'precio', 'actual', 'marzo')",0
@dlacalle,"('libro', 'excelente')",0
@dlacalle,"('falso', 'coste', 'irreal', 'y', 'incluir', 'impuesto', 'y', 'coste', 'fijo', 'iberdrola', 'monopolizar', 'mercado', 'y', 'marcar', 'precio', 'precio', 'negativo', 'diciembre', 'o', 'mes', 'caer', 'deje', 'leer', 'a', 'mentir')",0
@dlacalle,"('ayuso', 'anunciar', 'comunidad', 'madrid', 'eliminar', 'impuesto')",0
@dlacalle,"('propaganda', 'subida', 'smi', 'llegar', 'recorte', 'a', 'autónomo', 'ver', 'inmediatamente', 'incrementado', 'cuota', 'mensual', 'y')",0
@dlacalle,"('titular', 'salario', 'mínimo', 'volver', 'a', 'subir', 'impuesto', 'a', 'contratación', 'subir', 'base', 'mínimo', 'cotización', 'y', 'cuota', 'a', 'autónomo', 'engaño', 'subida', 'smi', 'esconder', 'subida', 'impuesto', 'y', 'cuota', 'a', 'asalariado', 'y', 'autónomo')",0
@dlacalle,"('titular', 'salario', 'mínimo', 'volver', 'a', 'subir', 'impuesto', 'a', 'contratación', 'subir', 'base', 'mínimo', 'cotización', 'y', 'cuota', 'a', 'autónomo', 'engaño', 'subida', 'smi', 'esconder', 'subida', 'impuesto', 'y', 'cuota', 'a', 'asalariado', 'y', 'autónomo')",0
@dlacalle,"('titular', 'salario', 'mínimo', 'volver', 'a', 'subir', 'impuesto', 'a', 'contratación', 'subir', 'base', 'mínimo', 'cotización', 'y', 'cuota', 'a', 'autónomo', 'engaño', 'subida', 'smi', 'esconder', 'subida', 'impuesto', 'y', 'cuota', 'a', 'asalariado', 'y', 'autónomo')",0
@dlacalle,"('acabar', 'encontrar', 'dato', 'flipante', 'poquísimo', 'compositor', 'número', 'canción', 'compuesto', 'uk', 'canadá', 'o', 'y', 'y')",0
@dlacalle,"('millón', 'pequeño', 'y', 'mediano', 'empresa', 'español', 'afrontar', 'mes', 'septiembre', 'enorme', 'subida', 'coste', 'e', 'impuesto')",0
@dlacalle,"('merecido', 'abrazo')",0
@dlacalle,"('feliz', 'cumpleaños', 'barry', 'gibb', 'mejor', 'compositor', 'mundo', 'responsable', 'y', 'top', 'bee', 'gees', 'barbra', 'streisand', 'diana', 'ross', 'd', 'warwick', 'k', 'rogers', 'c', 'dion', 'millón', 'disco', 'vendido', 'mundo', 'escuchar', 'canción', 'minuto')",0
@dlacalle,"('partido', 'morder', 'mano', 'comer', 'lean', 'a', 'victoria', 'prego', 'vía')",0
@dlacalle,"('inflación', 'impuesto', 'pobre', 'a', 'máximo', 'decada', 'defender', 'crear', 'inflación', 'a', 'costa', 'preocupar', 'disparar', 'precio')",0
@dlacalle,"('viajar', 'a', 'afganistán', 'conflicto', 'civil', 'conflicto', 'armado', 'crimen', 'terrorismo', 'secuestro', 'y')",0
@dlacalle,"('gobierno', 'portugués', 'colchón', 'subida', 'electricidad')",0
@dlacalle,"('falso', 'falso', 'y', 'falso', 'francia', 'aplicar', 'y', 'garantizar', 'beneficio', 'edf', 'precio', 'garantizado', 'bajar', 'periodo', 'menor', 'demanda', 'subvención', 'a', 'renovable', 'y', 'a', 'pool', 'prima')",0
@dlacalle,"('a', 'gustar', 'lista')",0
@dlacalle,"('obra', 'maestro', 'metallica', 'led', 'zeppelin', 'y', 'black', 'sabbath', 'grupo', 'obra', 'maestro', 'absoluto', 'disco')",0
@dlacalle,"('favorito', 'muster', 'of', 'puppets', 'obra', 'maestro', 'álbum', 'indiscutible', 'black', 'sabbath', 'y', 'led', 'zeppelin', 'disco', 'obra', 'maestro', 'indiscutible', 'seguido')",0
@dlacalle,"('melena',)",0
@dlacalle,"('metallica', 'eeuu', 'metallica', 'álbum', 'negro', 'incluir', 'libertario', 'tread', 'on', 'vender', 'millón', 'disco', 'eeuu', 'y', 'banda', 'vender', 'millón', 'mundo', 'favorito', 'master', 'of', 'puppets')",0
@dlacalle,"('gobierno', 'socialista', 'populista', 'jamás', 'reducir', 'inflación', 'beneficiario', 'desplomar', 'adquisitivo', 'moneda', 'mantener', 'política', 'inflacionista', 'a', 'costa', 'único', 'echar él', 'culpa', 'a')",0
@dlacalle,"('recordar', 'economista', 'ccoo', 'economista', 'crisis', 'inflación', 'anual', 'solucionar', 'economía')",0
@dlacalle,"('gobernar', 'psoe', 'y', 'receta', 'psoe', 'gobernar', 'exactamente', 'seguir', 'disparar', 'gasto', 'y', 'deuda', 'fiar él', 'a', 'fondo', 'europeo', 'y', 'bce', 'echar él', 'culpa', 'trece', 'año')",0
@dlacalle,"('receta', 'psoe', 'gobernar', 'exactamente', 'seguir', 'disparar', 'gasto', 'y', 'deuda', 'fiar él', 'a', 'fondo', 'europeo', 'y', 'bce', 'echar él', 'culpa', 'trece', 'año')",0
@dlacalle,"('ciudad', 'contaminante', 'mundo', 'adicionalmente', 'china', 'central', 'eléctrico', 'carbón', 'equivaler', 'a', 'mitad', 'capacidad', 'mundo', 'y', 'construir', 'gw')",0
@dlacalle,"('mentira', 'sánchez', 'y', 'tarifazo', 'luz', 'y', 'hachazo', 'a', 'pensión')",0
@dlacalle,"('sánchez', 'desbocar', 'gasto', 'presidencia', 'gobierno', 'disparar', 'plantilla', 'nutrido', 'colocación', 'afín', 'oficina', 'jefe', 'ejecutivo', 'costar', 'millón', 'año', 'rajoy')",0
@dlacalle,"('socialismo',)",0
@dlacalle,"('enhorabuena',)",0
@dlacalle,"('porcentaje', 'media')",0
@dlacalle,"('vergüenza',)",0
@dlacalle,"('y', 'mercado', 'a', 'máximo', 'y', 'transacción', 'crecer')",0
@dlacalle,"('fracaso', 'recaudatorio', 'impuesto', 'obsoleto', 'y', 'mercado', 'a', 'máximo', 'y', 'transacción', 'crecer')",0
@dlacalle,"('españa', 'subir', 'smi', 'furgón', 'cola', 'laboral', 'lean', 'a')",0
@dlacalle,"('falso', 'populismo', 'socialista', 'querer', 'modelo', 'nordico', 'excusa', 'aceptar', 'realidad', 'querer', 'venezuela', 'o', 'cuba', 'nórdico', 'claramente', 'capitalista')",0
@dlacalle,"('eólico', 'funcionar', 'factor', 'carga', 'y', 'solar', 'cargar', 'mix', 'energía', 'volátil', 'y', 'nuclear', 'suministro', 'pico', 'demanda', 'y', 'bajo', 'hidraulicidad', 'depender', 'gas', 'y', 'necesitar', 'soporte', 'coste', 'red', 'y', 'pago', 'capacidad', 'costar')",0
@dlacalle,"('excelente',)",0
@dlacalle,"('colombia', 'salvaje', 'creer', 'imprimir', 'peso', 'demanda', 'internacional', 'doméstico', 'a', 'reactivar', 'economía', 'creer', 'copiar', 'copiar', 'a', 'argentina', 'y', 'venezuela', 'a', 'ir él', 'petro', 'aceptar', 'mantener', 'ahorro', 'moneda')",0
@dlacalle,"('partido', 'gobierno', 'poner', 'tarifa', 'caro', 'y', 'expuesto', 'mercado', 'mayorista', 'y', 'tramo', 'caro', 'momento', 'consumo', 'fabuloso')",0
@dlacalle,"('hilo',)",0
@dlacalle,"('falta', 'empatía', 'quemar', 'gas', 'y', 'carbón', 'y', 'subir', 'luz', 'fascinante', 'empatía', 'recaudar', 'millón', 'subida', 'y', 'poner', 'tramo', 'tarifa', 'caro', 'consumir', 'empatía', 'socialista')",0
@dlacalle,"('fijado', 'futuro', 'vd', 'contratar')",0
@dlacalle,"('precio', 'electricidad', 'mercado', 'mayorista', 'futuro', 'bloomberg', 'españa', 'mwh', 'italia', 'semi', 'público', 'francia', 'semi', 'público', 'alemania', 'uk', 'enterar')",0
@dlacalle,"('inflación', 'impuesto', 'pobre', 'you', 'wanted', 'it', 'here', 'it', 'is')",0
@dlacalle,"('hilo', 'esencial')",0
@dlacalle,"('estudio', 'y', 'evidencia', 'país', 'año', 'mostrar', 'elegir', 'gobierno', 'izquierda', 'sufrir', 'y', 'volátil', 'riesgo', 'deuda', 'y', 'falta', 'rigor', 'presupuestario', 'implicar', 'bienestar', 'ciudadano')",0
@dlacalle,"('ojo', 'dato', 'eeuu')",0
@dlacalle,"('presentación', 'cuadro', 'macroeconómico', 'y', 'techo', 'gasto', 'gobierno', 'combinación', 'estimación', 'exageradamente', 'optimista', 'y', 'brindi', 'sol', 'dejar', 'país', 'borde', 'ruina')",0
@dlacalle,"('precio', 'luz', 'alto', 'diseño', 'casualidad')",0
@dlacalle,"('limitar', 'inversión', 'energía', 'fósil', 'disparar', 'gas', 'petróleo', 'y', 'carbón', 'subir', 'precio', 'limitar', 'derecho', 'disponible', 'disparar', 'crear', 'inflación', 'a', 'costa', 'subir', 'precio', 'culpa', 'mercado')",0
@dlacalle,"('rebotar', 'crecer', 'ojo', 'euforia')",0
@dlacalle,"('hostelería', 'y', 'sector', 'aéreo', 'quedar', 'cobertura', 'ert', 'a', 'finales', 'septiembre', 'persona', 'expediente', 'perder', 'exoneración', 'a', 'seguridad', 'social', 'renovar')",0
@dlacalle,"('gobierno', 'saber', 'luz', 'negativo', 'impacto', 'intervencionismo', 'precio', 'energía', 'lean', 'a', 'josé', 'maría', 'rotellar')",0
@dlacalle,"('deuda', 'improductivo', 'y', 'deber', 'preocupar yo')",0
@dlacalle,"('totalmente', 'ratio', 'favorito', 'ev', 'ic', 'roic', 'wacc', 'medir', 'empresa', 'ev', 'enterprise', 'value', 'cara', 'a', 'capital', 'invertido', 'ic', 'relativo', 'a', 'creer', 'o', 'destruir', 'roic', 'vs', 'wacc')",0
@dlacalle,"('análisis',)",0
@dlacalle,"('amlo', 'rectificar', 'camino', 'terminar', 'peor', 'president', 'méxico', 'lean', 'a')",0
@dlacalle,"('argentina', 'mayoría', 'político', 'echar', 'culpa', 'desastre', 'económico', 'a', 'a', 'política', 'monetario', 'y', 'fiscal', 'extractivo', 'y', 'confiscatorio', 'necesario', 'javier', 'y', 'defender', 'cordura', 'fiscal', 'y', 'monetario', 'ánimo')",0
@dlacalle,"('y', 'pasar', 'citar', 'debatir', 'dato', 'o', 'discutir')",0
@dlacalle,"('rebajar', 'precio', 'tarifa', 'vean')",0
@dlacalle,"('españa', 'país', 'desigualdad', 'riqueza', 'credit', 'suisse', 'global', 'wealth', 'databook')",0
@dlacalle,"('kanye', 'west', 'artista', 'y', 'excelente', 'productor')",0
@dlacalle,"('conciencia', 'clase', 'alto')",0
@dlacalle,"('oposición', 'culpa', 'gobierno', 'y', 'gobierno', 'culpa', 'poder', 'y', 'proponer', 'sandez', 'bajar', 'luz', 'crear', 'bajar', 'alquiler')",0
@dlacalle,"('idea', 'depsoe', 'y', 'impuestazo', 'carretera', 'a', 'cambio', 'quitar', 'peaje', 'expoliar', 'a', 'a', 'cambio', 'cobrar', 'a', 'desear', 'autopista', 'socialismo')",0
@dlacalle,"('conocer', 'a', 'mutt', 'lange', 'suiza', 'genio', 'y', 'amable', 'saludar', 'contar', 'proceso', 'grabación', 'high', 'n', 'dry', 'pyromania', 'e', 'hysteria')",0
@dlacalle,"('contrarreforma', 'pensión', 'sánchez', 'y', 'impuesto', 'penalizar', 'autónomo', 'pensión', 'contribuyente', 'déficit', 'seguridad', 'social', 'y', 'seguir', 'desbocado', 'solución', 'lean')",0
@dlacalle,"('def', 'leppard', 'uk', 'hysteria', 'eeuu', 'vendar', 'millón', 'disco', 'eeuu', 'global', 'single', 'top', 'eeuu', 'millón', 'disco', 'producido', 'x', 'robert', 'john', 'mutt', 'lange', 'joya', 'producción', 'espectacular', 'e', 'hiperdetallado')",0
@dlacalle,"('chile', 'copiar', 'política', 'fiscal', 'y', 'monetario', 'extractivo', 'y', 'empobrecedioro', 'argentina', 'país', 'latinoamericana', 'deber')",0
@dlacalle,"('bono', 'a', 'año', 'masivamente', 'manipulado', 'reflejar', 'inflación', 'o', 'recesión')",0
@dlacalle,"('gabriel', 'ferrán', 'embajador', 'afganistán', 'paula', 'sánchez', 'diplomático', 'y', 'embajada', 'héroe', 'y', 'diplomático', 'resistir', 'aeropuerto', 'kabul', 'salvar', 'vida', 'colaborador')",0
@dlacalle,"('gracias',)",0
@dlacalle,"('grande',)",0
@dlacalle,"('alice', 'cooper', 'conquistar', 'uk', 'out', 'vender', 'millón', 'disco', 'discografía', 'conocer', 'dentista', 'if', 'listening', 'to', 'a', 'singer', 'to', 'get', 'your', 'information', 'on', 'who', 'to', 'vote', 'for', 'a', 'bigger', 'moron', 'than', 'they', 'are')",0
@dlacalle,"('madrid', 'sexto', 'ciudad', 'atractivo', 'europa', 'startup', 'y', 'emprendedor')",0
@dlacalle,"('burbuja', 'bono', 'peligroso')",0
@dlacalle,"('deuda', 'público', 'disparado')",0
@dlacalle,"('olvidar', 'peligro', 'inflación', 'artículo', 'rotellar')",0
@dlacalle,"('bajar', 'impuesto', 'derecha', 'izquierda', 'sentido', 'común', 'vía', 'tildar', 'cortoplacista', 'reforma', 'pensión', 'apoyar', 'subida', 'cotización', 'a', 'autónomo', 'y', 'pedir', 'iva', 'luz')",0
@dlacalle,"('fastidiar',)",0
@dlacalle,"('euro',)",0
@dlacalle,"('engaño', 'contrarreforma', 'pensión', 'pagar', 'y', 'cobrar', 'explicar')",0
@dlacalle,"('política', 'social', 'facilitar', 'creación')",0
@dlacalle,"('tapering', 'y', 'expansión', 'cuantitativo')",0
@dlacalle,"('movimiento', 'secreto', 'dinero', 'chavista', 'bolivia', 'evadir', 'sanción')",0
@dlacalle,"('negocio', 'lucrativo', 'luchar', 'derecho', 'nombre', 'opresión', 'dinero', 'a', 'calificar', 'opresor', 'thomas', 'sowell')",0
@dlacalle,"('padre', 'y', 'hijo')",0
@dlacalle,"('bruselas', 'advertir', 'mayo', 'a', 'españa', 'alto', 'fiscalidad', 'luz', 'y', 'rechazar', 'limitar', 'precio')",0
@dlacalle,"('italia', 'precio', 'caro', 'luz', 'pyme', 'europa')",0
@dlacalle,"('argelia', 'asegurar', 'suministro', 'gas', 'españa', 'garantizado')",0
@dlacalle,"('aportación', 'estudio', 'comunidad', 'madrid', 'enviado', 'comité', 'persona', 'experto', 'elaboración', 'libro', 'blanco', 'reforma', 'tributario', 'ministerio', 'hacienda', 'bajar', 'impuesto', 'crecer')",0
@dlacalle,"('comercializadora', 'eléctrico', 'público', 'colau', 'y', 'kichi', 'subir', 'precio', 'y', 'barato')",0
@dlacalle,"('gusto', 'estar', 'soundgarden', 'y', 'a', 'alice', 'in', 'chains', 'y', 'discrepar', 'respetuosamente', 'stone', 'temple', 'pilots', 'screaming', 'treee', 'y', 'mudhoney', 'caído', 'olvido', 'grunge', 'daño', 'rock', 'decir', 'gusto')",0
@dlacalle,"('alemania', 'millón', 'minijob', 'apoyar', 'usar', 'flexibilidad', 'legislación', 'laboral', 'alemania', 'españa')",0
@dlacalle,"('intervencionista', 'poner', 'españa', 'país', 'tasa', 'alto', 'paro', 'europa', 'éxito', 'subir', 'smi', 'país', 'pleno', 'y', 'millón', 'minijobs', 'ocurrir', 'a', 'alguien', 'citar')",0
@dlacalle,"('intervencionista', 'poner', 'españa', 'país', 'tasa', 'alto', 'paro', 'europa', 'éxito', 'subir', 'smi', 'país', 'pleno', 'y', 'millón', 'minijobs', 'ocurrir', 'a', 'alguien', 'citar')",0
@dlacalle,"('outlandos', 'y', 'ghost', 'in', 'the', 'machine', 'favorito', 'y', 'vendido', 'synchroniity', 'y', 'regatta', 'blanc')",0
@dlacalle,"('falso',)",0
@dlacalle,"('leer', 'estudio', 'costar', 'afectar', 'trabajador', 'impactar', 'negativamente', 'a', 'pyme', 'empeorar', 'coste', 'acceso', 'y', 'aumentar', 'concentración', 'empresarial', 'empresa', 'recordar', 'q', 'esp', 'subida', 'impuesto', 'encubierto')",0
@dlacalle,"('ejemplo',)",0
@dlacalle,"('comercializadora', 'eléctrico', 'público', 'kichi', 'y', 'colau', 'trasladar', 'precio', 'récord', 'a', 'cliente', 'ver', 'obligado', 'tarifa', 'sitúar', 'barato', 'comparador', 'oferta', 'comisión', 'nacional', 'mercados', 'y', 'competencia')",0
@dlacalle,"('estudio', 'álbum', 'tener', 'año', 'recopilar', 'material', 'y', 'boston', 'asia', 'p', 'ej', 'grupo', 'legendario', 'y', 'carrera', 'longevo', 'despuntar', 'tercero', 'third', 'album', 'rule', 'springsteen', 'genesis')",0
@dlacalle,"('bouncing', 'is', 'not', 'growing')",0
@dlacalle,"('estatal',)",0
@dlacalle,(),0
@dlacalle,"('comercializadora', 'eléctrico', 'público', 'kichi', 'y', 'colau', 'trasladar', 'precio', 'récord', 'a', 'cliente', 'ver', 'obligado', 'tarifa', 'sitúar', 'barato', 'comparador', 'oferta', 'comisión', 'nacional', 'mercados', 'y', 'competencia')",0
@dlacalle,"('publicar', 'ten', 'disco', 'pearl', 'jam', 'y', 'llamado', 'grunge', 'sobrevivir', 'paso', 'vender', 'millón', 'disco', 'eeuu', 'vendido', 'historia', 'riaa', 'y', 'millón', 'mundo')",0
@dlacalle,"('terrorista', 'islámico', 'jorasán', 'golpear', 'evacuación', 'aliado', 'y', 'matar', 'a', 'civil', 'afgano', 'y', 'a', 'marín', 'terrorismo', 'yihadista', 'masacrar', 'a', 'llamar', 'gente', 'luchar', 'terror', 'defender', 'libertad', 'dm')",0
@dlacalle,"('alitalia', 'símbolo', 'fracaso', 'empresarial', 'a', 'punto', 'cerrar', 'año', 'historia')",0
@dlacalle,"('felicidades',)",0
@dlacalle,(),0
@dlacalle,"('rob', 'halford', 'metal', 'god', 'if', 'i', 'wanted', 'to', 'place', 'subliminal', 'messages', 'in', 'a', 'song', 'they', 'would', 'say', 'buy', 'more', 'records')",0
@dlacalle,"('vivir', 'campbell', 'genial', 'guitarrista', 'def', 'leppard', 'y', 'época', 'glorioso', 'y', 'whitesnake', 'i', 'do', 'not', 'nor', 'have', 'i', 'ever', 'considered', 'myself', 'anything', 'any', 'more', 'or', 'any', 'les', 'than', 'a', 'musician')",0
@dlacalle,"('cumplir', 'año', 'gene', 'simmons', 'genio', 'rock', 'y', 'negocio', 'the', 'root', 'of', 'all', 'evil', 'is', 'not', 'money', 'rather', 'not', 'having', 'enough', 'money', 'kiss', 'alive', 'mejor', 'disco', 'historia')",0
@dlacalle,"('vivir', 'campbell', 'fabuloso', 'guitarrista', 'def', 'leppard', 'época', 'glorioso', 'y', 'whitesnake', 'i', 'do', 'not', 'nor', 'have', 'i', 'ever', 'considered', 'myself', 'anything', 'any', 'more', 'or', 'any', 'les', 'than', 'a', 'musician')",0
@dlacalle,"('cumplir', 'año', 'gene', 'simmons', 'héroe', 'rock', 'y', 'genio', 'negocio', 'the', 'root', 'of', 'all', 'evil', 'money', 'rather', 'not', 'having', 'enough', 'money', 'escuchen', 'kiss', 'alive', 'mejor', 'disco', 'historia')",0
@dlacalle,"('hilo', 'clave', 'diseño', 'sistema', 'eléctrico', 'y', 'transición', 'energético', 'caro', 'diseño')",0
@dlacalle,"('hilo', 'fabuloso', 'y', 'excepcionalmente', 'documentado', 'enhorabuena')",0
@dlacalle,"('decir', 'simpleza', 'endesa', 'máquina', 'ineficiencia', 'y', 'rentable', 'tardar', 'año', 'equiparar él', 'a', 'competidora', 'privado', 'privatización', 'sandez')",0
@dlacalle,"('papel', 'energía', 'nuclear', 'españa', 'castigo', 'fiscal', 'y', 'regulatorio', 'a', 'energía', 'nuclear', 'aumentar', 'factura', 'y', 'obstaculizar', 'objetivo', 'disfrutar', 'sistema', 'energético', 'fiable', 'asequible', 'y', 'limpio', 'españa')",0
@dlacalle,"('falso', 'mayoría', 'sector', 'eléctrico', 'privar', 'fundación', 'privatización', 'único', 'público', 'endesa', 'cuota', 'abrir', 'psoe', 'y', 'psoe', 'aprobar', 'venta', 'a', 'enel', 'propuesta', 'limitar', 'precio', 'luz', 'poner', 'mínimo', 'fijo')",0
@dlacalle,"('ignorante', 'confundir', 'capacidad', 'instalado', 'producción', 'efectivo', 'tener', 'energía', 'intermitente', 'y', 'volátil', 'menor', 'factor', 'carga', 'y', 'querer', 'cargar tú', 'energía', 'base', 'y', 'factor', 'carga', 'pasar', 'pico', 'demanda')",0
@dlacalle,"('olvidar', 'vd', 'impuesto', 'sol')",0
@dlacalle,"('cálculo', 'vd', 'inventiva', 'vivir', 'partido', 'bobada', 'falso')",0
@dlacalle,"('lea', 'artículo')",0
@dlacalle,"('expolio', 'a', 'autónomo', 'sánchez', 'y', 'querer', 'subir él', 'cuota', 'a', 'millón', 'autónomo', 'a', 'cambio', 'promesa')",0
@dlacalle,"('evidencia', 'histórico', 'mostrar', 'intervencionismo', 'y', 'socialismo', 'proteger', 'ambiente', 'subterfugio', 'controlar', 'y', 'expoliar')",0
@dlacalle,"('sistema', 'marginalista', 'primar', 'energía', 'caro', 'precio', 'negativo', 'periodo', 'gas', 'caro')",0
@dlacalle,"('frase', 'pecho', 'escena', 'oreja', 'reservoir', 'dogs', 'frase', 'serie', 'decir', 'gente', 'plan', 'risa', 'tanto', 'gente', 'recordar', 'cortar', 'oreja', 'y', 'ver')",0
@dlacalle,"('alucinante', 'vender', 'semejante', 'falacia')",0
@dlacalle,"('idea', 'aumentar', 'gasto', 'público', 'a', 'aumentar', 'crecimiento', 'y', 'peregrino', 'reducir', 'deuda', 'completamente', 'incorrecto', 'multiplicador', 'fiscal', 'prácticamente', 'nulo', 'o', 'negativo', 'economía', 'endeudada', 'alertar', 't')",0
@dlacalle,"('gobierno', 'recaudar', 'millón', 'subida', 'luz', 'incluir', 'rebaja', 'impuesto', 'anunciado')",0
@dlacalle,"('empresa', 'recuperación', 'bde', 'porcentaje', 'empresa', 'patrimonio', 'neto', 'negativo', 'disparar', 'suponer', 'incremento', 'punto', 'situación')",0
@dlacalle,"('banco', 'españa', 'estimar', 'empresa', 'situación', 'insolvencia', 'y', 'pyme', 'recuperar')",0
@dlacalle,"('brutal', 'mentira', 'sánchez', 'y', 'tarifazo', 'luz', 'y', 'hachazo', 'a', 'pensión')",0
@dlacalle,"('gobierno', 'recaudar', 'subida', 'luz', 'español', 'pagar', 'millón', 'iva', 'pese', 'a', 'rebaja')",0
@dlacalle,"('avanzar', 'anticapitalista', 'economía', 'planificado', 'excusa', 'cambio', 'climático')",0
@dlacalle,"('argentina', 'oportunidad', 'recuperar', 'lógica', 'económico', 'argentina', 'seguir', 'corea', 'sur', 'corea', 'norte')",0
@dlacalle,"('ojalá', 'tomar', 'medida', 'tomar', 'nauseabundo', 'despreciabl', 'nazi', 'repugnant', 'etarra', 'andar')",0
@dlacalle,"('y', 'memoria', 'histórico', 'afectar', 'a', 'homenajear', 'asesino', 'afectar', 'a', 'asesino', 'camiseta', 'régimen', 'totalitario')",0
@dlacalle,"('equidad', 'intergeneracional', 'sánchez', 'y', 'pagar', 'y', 'cobrar', 'mañana', 'recorte', 'pensión', 'a', 'contribuyente', 'actual', 'sistema', 'injusto', 'contribuyente', 'y', 'insostenible')",0
@dlacalle,"('lectura', 'esencial')",0
@dlacalle,"('demanda', 'cobre', 'empezar', 'a', 'bajar', 'señal', 'ralentización', 'sector', 'industrial')",0
@dlacalle,"('pagar', 'cobrar')",0
@dlacalle,"('gobierno', 'a', 'recaudar', 'millón', 'euros', 'impuesto', 'tarifa', 'abandonar', 'expolio', 'y', 'demagogia', 'y', 'país', 'importar', 'consumidor')",0
@dlacalle,"('gobierno', 'centrar', 'atención', 'mercado', 'mayorista', 'problema', 'tarifa', 'diseñado', 'expoliar', 'a', 'impuesto')",0
@dlacalle,"('responsabilidad', 'gobierno', 'subida', 'tarifa', 'fijar', 'tarifa', 'tramo', 'caro', 'y', 'complicado', 'consumidor', 'a', 'bajar', 'precio', 'luz')",0
@dlacalle,"('tarifa', 'eléctrico', 'máquina', 'recaudar', 'impuesto', 'y', 'coste', 'regulado', 'sector', 'intervenido', 'y', 'plagado', 'impuesto', 'generación', 'a', 'distribución', 'descargar', 'tarifa', 'impuesto', 'y', 'coste', 'regulado')",0
@dlacalle,"('patrón', 'oro', 'cincuenta', 'año', 'locura', 'monetario')",0
@dlacalle,"('ciudadano', 'abrir', 'a', 'negociar', 'presupuesto', 'psoe', 'pese', 'a', 'ruptura', 'indulto')",0
@dlacalle,"('plus', 'ultra', 'avión', 'propiedad', 'rescatar')",0
@dlacalle,"('liberalismo', 'amenaza', 'totalitario')",0
@dlacalle,"('noche', 'a', 'estar', 'comentar', 'actualidad', 'económico')",0
